Zeit;Verbrauch
2023-08-10 00:00:00;0,0
2023-08-10 01:00:00;0,0
2023-08-10 02:00:00;0,0
2023-08-10 03:00:00;0,0
2023-08-10 04:00:00;0
2023-08-10 05:00:00;0,012
2023-08-10 06:00:00;0,13
2023-08-10 07:00:00;0,22
2023-08-10 08:00:00;0,97
2023-08-10 09:00:00;2,11
2023-08-10 10:00:00;2,29
2023-08-10 11:00:00;2,55
2023-08-10 12:00:00;2,39
2023-08-10 13:00:00;2,61
2023-08-10 14:00:00;2,06
2023-08-10 15:00:00;1,51
2023-08-10 16:00:00;1,34
2023-08-10 17:00:00;0,38
2023-08-10 18:00:00;0,07
2023-08-10 19:00:00;0,01
2023-08-10 20:00:00;0,0
2023-08-10 21:00:00;0,0
2023-08-10 22:00:00;0,0
2023-08-10 23:00:00;0,0
