Zeit;Verbrauch
2021-09-18 05:00:00;0,042
2021-09-18 06:00:00;0,336
2021-09-18 07:00:00;0,442
2021-09-18 08:00:00;1,915
2021-09-18 09:00:00;2,529
2021-09-18 10:00:00;2,429
2021-09-18 11:00:00;2,484
2021-09-18 12:00:00;2,025
2021-09-18 13:00:00;1,504
2021-09-18 14:00:00;1,273
2021-09-18 15:00:00;0,577
2021-09-18 16:00:00;0,067
2021-09-18 17:00:00;0,009
