Zeit;Verbrauch
2025-07-26 00:00:00;0,0
2025-07-26 01:00:00;0,0
2025-07-26 02:00:00;0,0
2025-07-26 03:00:00;0,0
2025-07-26 04:00:00;0
2025-07-26 05:00:00;0,038
2025-07-26 06:00:00;0,197
2025-07-26 07:00:00;0
2025-07-26 08:00:00;0,256
2025-07-26 09:00:00;0,076
2025-07-26 10:00:00;0
2025-07-26 11:00:00;0
2025-07-26 12:00:00;0,234
2025-07-26 13:00:00;0
2025-07-26 14:00:00;0,261
2025-07-26 15:00:00;0
2025-07-26 16:00:00;0
2025-07-26 17:00:00;0
2025-07-26 18:00:00;5,496
2025-07-26 19:00:00;0,0
2025-07-26 20:00:00;0,0
2025-07-26 21:00:00;0,0
2025-07-26 22:00:00;0,0
2025-07-26 23:00:00;0,0
