Zeit;Verbrauch
2025-07-11 00:00:00;0,0
2025-07-11 01:00:00;0,0
2025-07-11 02:00:00;0,0
2025-07-11 03:00:00;0,0
2025-07-11 04:00:00;0
2025-07-11 05:00:00;0,1
2025-07-11 06:00:00;0,5
2025-07-11 07:00:00;0,63
2025-07-11 08:00:00;1,63
2025-07-11 09:00:00;2,96
2025-07-11 10:00:00;2,9
2025-07-11 11:00:00;3,3
2025-07-11 12:00:00;2,73
2025-07-11 13:00:00;2,55
2025-07-11 14:00:00;2,41
2025-07-11 15:00:00;1,83
2025-07-11 16:00:00;1,72
2025-07-11 17:00:00;0,9
2025-07-11 18:00:00;0,29
2025-07-11 19:00:00;0,11
2025-07-11 20:00:00;0,0
2025-07-11 21:00:00;0,0
2025-07-11 22:00:00;0,0
2025-07-11 23:00:00;0,0
