Zeit;Verbrauch
2025-07-06 00:00:00;0,0
2025-07-06 01:00:00;0,0
2025-07-06 02:00:00;0,0
2025-07-06 03:00:00;0,0
2025-07-06 04:00:00;0
2025-07-06 05:00:00;0,132
2025-07-06 06:00:00;0,43
2025-07-06 07:00:00;0,92
2025-07-06 08:00:00;1,66
2025-07-06 09:00:00;1,7
2025-07-06 10:00:00;2,21
2025-07-06 11:00:00;1,29
2025-07-06 12:00:00;1,73
2025-07-06 13:00:00;1,06
2025-07-06 14:00:00;0,32
2025-07-06 15:00:00;0,39
2025-07-06 16:00:00;0,31
2025-07-06 17:00:00;0,18
2025-07-06 18:00:00;0,06
2025-07-06 19:00:00;0,0
2025-07-06 20:00:00;0,0
2025-07-06 21:00:00;0,0
2025-07-06 22:00:00;0,0
2025-07-06 23:00:00;0,0
