Zeit;Verbrauch
2019-08-26 00:00:00;0,0
2019-08-26 01:00:00;0,0
2019-08-26 02:00:00;0,0
2019-08-26 03:00:00;0,0
2019-08-26 04:00:00;0,0
2019-08-26 05:00:00;0,0
2019-08-26 06:00:00;0,0
2019-08-26 07:00:00;0,0
2019-08-26 08:00:00;0,0
2019-08-26 09:00:00;2,086
2019-08-26 10:00:00;2,313
2019-08-26 11:00:00;2,236
2019-08-26 12:00:00;1,912
2019-08-26 13:00:00;1,699
2019-08-26 14:00:00;1,762
2019-08-26 15:00:00;1,972
2019-08-26 16:00:00;1,993
2019-08-26 17:00:00;1,798
2019-08-26 18:00:00;1,319
2019-08-26 19:00:00;0,0
2019-08-26 20:00:00;0,0
2019-08-26 21:00:00;0,0
2019-08-26 22:00:00;0,0
2019-08-26 23:00:00;0,0
