Zeit;Verbrauch
2018-02-15 00:00:00;0,0
2018-02-15 01:00:00;0,0
2018-02-15 02:00:00;0,0
2018-02-15 03:00:00;0,0
2018-02-15 04:00:00;0,0
2018-02-15 05:00:00;0,0
2018-02-15 06:00:00;0,0
2018-02-15 07:00:00;0,0
2018-02-15 08:00:00;0,0
2018-02-15 09:00:00;0,128
2018-02-15 10:00:00;0,142
2018-02-15 11:00:00;0,137
2018-02-15 12:00:00;0,117
2018-02-15 13:00:00;0,104
2018-02-15 14:00:00;0,108
2018-02-15 15:00:00;0,121
2018-02-15 16:00:00;0,122
2018-02-15 17:00:00;0,11
2018-02-15 18:00:00;0,081
2018-02-15 19:00:00;0,0
2018-02-15 20:00:00;0,0
2018-02-15 21:00:00;0,0
2018-02-15 22:00:00;0,0
2018-02-15 23:00:00;0,0
