Zeit;Verbrauch
2020-07-19 00:00:00;0,0
2020-07-19 01:00:00;0,0
2020-07-19 02:00:00;0,0
2020-07-19 03:00:00;0,0
2020-07-19 04:00:00;0,0
2020-07-19 05:00:00;0,0
2020-07-19 06:00:00;0,0
2020-07-19 07:00:00;0,0
2020-07-19 08:00:00;0,0
2020-07-19 09:00:00;2,159
2020-07-19 10:00:00;2,394
2020-07-19 11:00:00;2,315
2020-07-19 12:00:00;1,979
2020-07-19 13:00:00;1,759
2020-07-19 14:00:00;1,823
2020-07-19 15:00:00;2,042
2020-07-19 16:00:00;2,063
2020-07-19 17:00:00;1,861
2020-07-19 18:00:00;1,365
2020-07-19 19:00:00;0,0
2020-07-19 20:00:00;0,0
2020-07-19 21:00:00;0,0
2020-07-19 22:00:00;0,0
2020-07-19 23:00:00;0,0
