Zeit;Verbrauch
2025-05-10 00:00:00;0,0
2025-05-10 01:00:00;0,0
2025-05-10 02:00:00;0,0
2025-05-10 03:00:00;0,0
2025-05-10 04:00:00;0
2025-05-10 05:00:00;0,131
2025-05-10 06:00:00;0,094
2025-05-10 07:00:00;0,148
2025-05-10 08:00:00;1,426
2025-05-10 09:00:00;0,249
2025-05-10 10:00:00;0,037
2025-05-10 11:00:00;1,523
2025-05-10 12:00:00;0
2025-05-10 13:00:00;0
2025-05-10 14:00:00;0
2025-05-10 15:00:00;0
2025-05-10 16:00:00;0
2025-05-10 17:00:00;0
2025-05-10 18:00:00;0
2025-05-10 19:00:00;21,1
2025-05-10 20:00:00;0,0
2025-05-10 21:00:00;0,0
2025-05-10 22:00:00;0,0
2025-05-10 23:00:00;0,0
