Zeit;Verbrauch
2025-05-13 00:00:00;0,0
2025-05-13 01:00:00;0,0
2025-05-13 02:00:00;0,0
2025-05-13 03:00:00;0,0
2025-05-13 04:00:00;0
2025-05-13 05:00:00;0,094
2025-05-13 06:00:00;0,24
2025-05-13 07:00:00;0,31
2025-05-13 08:00:00;2,85
2025-05-13 09:00:00;3,15
2025-05-13 10:00:00;2,39
2025-05-13 11:00:00;2,9
2025-05-13 12:00:00;3,34
2025-05-13 13:00:00;2,98
2025-05-13 14:00:00;2,3
2025-05-13 15:00:00;1,77
2025-05-13 16:00:00;1,58
2025-05-13 17:00:00;0,44
2025-05-13 18:00:00;0,13
2025-05-13 19:00:00;0,03
2025-05-13 20:00:00;0,0
2025-05-13 21:00:00;0,0
2025-05-13 22:00:00;0,0
2025-05-13 23:00:00;0,0
