Zeit;Verbrauch
2017-03-17 00:00:00;0,0
2017-03-17 01:00:00;0,0
2017-03-17 02:00:00;0,0
2017-03-17 03:00:00;0,0
2017-03-17 04:00:00;0,0
2017-03-17 05:00:00;0,0
2017-03-17 06:00:00;0,0
2017-03-17 07:00:00;0,0
2017-03-17 08:00:00;0,0
2017-03-17 09:00:00;1,465
2017-03-17 10:00:00;1,625
2017-03-17 11:00:00;1,571
2017-03-17 12:00:00;1,343
2017-03-17 13:00:00;1,194
2017-03-17 14:00:00;1,237
2017-03-17 15:00:00;1,386
2017-03-17 16:00:00;1,4
2017-03-17 17:00:00;1,263
2017-03-17 18:00:00;0,926
2017-03-17 19:00:00;0,0
2017-03-17 20:00:00;0,0
2017-03-17 21:00:00;0,0
2017-03-17 22:00:00;0,0
2017-03-17 23:00:00;0,0
