Zeit;Verbrauch
2017-03-27 00:00:00;0,0
2017-03-27 01:00:00;0,0
2017-03-27 02:00:00;0,0
2017-03-27 03:00:00;0,0
2017-03-27 04:00:00;0,0
2017-03-27 05:00:00;0,0
2017-03-27 06:00:00;0,0
2017-03-27 07:00:00;0,0
2017-03-27 08:00:00;0,0
2017-03-27 09:00:00;1,957
2017-03-27 10:00:00;2,17
2017-03-27 11:00:00;2,098
2017-03-27 12:00:00;1,794
2017-03-27 13:00:00;1,594
2017-03-27 14:00:00;1,653
2017-03-27 15:00:00;1,851
2017-03-27 16:00:00;1,87
2017-03-27 17:00:00;1,687
2017-03-27 18:00:00;1,237
2017-03-27 19:00:00;0,0
2017-03-27 20:00:00;0,0
2017-03-27 21:00:00;0,0
2017-03-27 22:00:00;0,0
2017-03-27 23:00:00;0,0
