Zeit;Verbrauch
2017-09-10 00:00:00;0,0
2017-09-10 01:00:00;0,0
2017-09-10 02:00:00;0,0
2017-09-10 03:00:00;0,0
2017-09-10 04:00:00;0,0
2017-09-10 05:00:00;0,0
2017-09-10 06:00:00;0,0
2017-09-10 07:00:00;0,0
2017-09-10 08:00:00;0,0
2017-09-10 09:00:00;1,207
2017-09-10 10:00:00;1,339
2017-09-10 11:00:00;1,295
2017-09-10 12:00:00;1,107
2017-09-10 13:00:00;0,984
2017-09-10 14:00:00;1,02
2017-09-10 15:00:00;1,142
2017-09-10 16:00:00;1,154
2017-09-10 17:00:00;1,041
2017-09-10 18:00:00;0,763
2017-09-10 19:00:00;0,0
2017-09-10 20:00:00;0,0
2017-09-10 21:00:00;0,0
2017-09-10 22:00:00;0,0
2017-09-10 23:00:00;0,0
