Zeit;Verbrauch
2016-02-06 00:00:00;0,0
2016-02-06 01:00:00;0,0
2016-02-06 02:00:00;0,0
2016-02-06 03:00:00;0,0
2016-02-06 04:00:00;0,0
2016-02-06 05:00:00;0,0
2016-02-06 06:00:00;0,0
2016-02-06 07:00:00;0,0
2016-02-06 08:00:00;0,0
2016-02-06 09:00:00;0,611
2016-02-06 10:00:00;0,677
2016-02-06 11:00:00;0,655
2016-02-06 12:00:00;0,56
2016-02-06 13:00:00;0,498
2016-02-06 14:00:00;0,516
2016-02-06 15:00:00;0,578
2016-02-06 16:00:00;0,584
2016-02-06 17:00:00;0,526
2016-02-06 18:00:00;0,386
2016-02-06 19:00:00;0,0
2016-02-06 20:00:00;0,0
2016-02-06 21:00:00;0,0
2016-02-06 22:00:00;0,0
2016-02-06 23:00:00;0,0
