Zeit;Verbrauch
2022-01-02 00:00:00;0,0
2022-01-02 01:00:00;0,0
2022-01-02 02:00:00;0,0
2022-01-02 03:00:00;0,0
2022-01-02 04:00:00;0,0
2022-01-02 05:00:00;0,0
2022-01-02 06:00:00;0,0
2022-01-02 07:00:00;0,0
2022-01-02 08:00:00;0,0
2022-01-02 09:00:00;0,309
2022-01-02 10:00:00;0,343
2022-01-02 11:00:00;0,332
2022-01-02 12:00:00;0,283
2022-01-02 13:00:00;0,252
2022-01-02 14:00:00;0,261
2022-01-02 15:00:00;0,292
2022-01-02 16:00:00;0,296
2022-01-02 17:00:00;0,266
2022-01-02 18:00:00;0,195
2022-01-02 19:00:00;0,0
2022-01-02 20:00:00;0,0
2022-01-02 21:00:00;0,0
2022-01-02 22:00:00;0,0
2022-01-02 23:00:00;0,0
