Zeit;Verbrauch
2022-01-13 00:00:00;0,0
2022-01-13 01:00:00;0,0
2022-01-13 02:00:00;0,0
2022-01-13 03:00:00;0,0
2022-01-13 04:00:00;0,0
2022-01-13 05:00:00;0,0
2022-01-13 06:00:00;0,0
2022-01-13 07:00:00;0,0
2022-01-13 08:00:00;0,0
2022-01-13 09:00:00;0,67
2022-01-13 10:00:00;0,743
2022-01-13 11:00:00;0,718
2022-01-13 12:00:00;0,614
2022-01-13 13:00:00;0,546
2022-01-13 14:00:00;0,566
2022-01-13 15:00:00;0,633
2022-01-13 16:00:00;0,64
2022-01-13 17:00:00;0,577
2022-01-13 18:00:00;0,423
2022-01-13 19:00:00;0,0
2022-01-13 20:00:00;0,0
2022-01-13 21:00:00;0,0
2022-01-13 22:00:00;0,0
2022-01-13 23:00:00;0,0
