Zeit;Verbrauch
2026-03-30 00:00:00;0,0
2026-03-30 01:00:00;0,0
2026-03-30 02:00:00;0,0
2026-03-30 03:00:00;0,0
2026-03-30 04:00:00;0,0
2026-03-30 05:00:00;0
2026-03-30 06:00:00;0,013
2026-03-30 07:00:00;0,031
2026-03-30 08:00:00;0,18
2026-03-30 09:00:00;0,42
2026-03-30 10:00:00;0,78
2026-03-30 11:00:00;0,71
2026-03-30 12:00:00;0,65
2026-03-30 13:00:00;0,33
2026-03-30 14:00:00;0,21
2026-03-30 15:00:00;0,39
2026-03-30 16:00:00;0,21
2026-03-30 17:00:00;0,16
2026-03-30 18:00:00;0,03
2026-03-30 19:00:00;0,0
2026-03-30 20:00:00;0,0
2026-03-30 21:00:00;0,0
2026-03-30 22:00:00;0,0
2026-03-30 23:00:00;0,0
