Zeit;Verbrauch
2025-04-16 00:00:00;0,0
2025-04-16 01:00:00;0,0
2025-04-16 02:00:00;0,0
2025-04-16 03:00:00;0,0
2025-04-16 04:00:00;0,0
2025-04-16 05:00:00;0
2025-04-16 06:00:00;0,15
2025-04-16 07:00:00;0,37
2025-04-16 08:00:00;1,08
2025-04-16 09:00:00;2,82
2025-04-16 10:00:00;3,04
2025-04-16 11:00:00;2,92
2025-04-16 12:00:00;3,2
2025-04-16 13:00:00;2,95
2025-04-16 14:00:00;1,63
2025-04-16 15:00:00;1,13
2025-04-16 16:00:00;0,81
2025-04-16 17:00:00;0
2025-04-16 18:00:00;20,283
2025-04-16 19:00:00;0,0
2025-04-16 20:00:00;0,0
2025-04-16 21:00:00;0,0
2025-04-16 22:00:00;0,0
2025-04-16 23:00:00;0,0
