Zeit;Verbrauch
2020-09-24 05:00:00;0,024
2020-09-24 06:00:00;0,057
2020-09-24 07:00:00;0,213
2020-09-24 08:00:00;0,747
2020-09-24 09:00:00;1,036
2020-09-24 10:00:00;1,393
2020-09-24 11:00:00;1,887
2020-09-24 12:00:00;1,693
2020-09-24 13:00:00;1,281
2020-09-24 14:00:00;0,299
2020-09-24 15:00:00;0,328
2020-09-24 16:00:00;0,113
2020-09-24 17:00:00;0,002
