Zeit;Verbrauch
2020-10-24 06:00:00;0,04
2020-10-24 07:00:00;0,124
2020-10-24 08:00:00;0,402
2020-10-24 09:00:00;0,591
2020-10-24 10:00:00;0,965
2020-10-24 11:00:00;0,6
2020-10-24 12:00:00;0,987
2020-10-24 13:00:00;0,692
2020-10-24 14:00:00;0,344
2020-10-24 15:00:00;0,055
2020-10-24 16:00:00;0,005
