Zeit;Verbrauch
2026-04-12 00:00:00;0,0
2026-04-12 01:00:00;0,0
2026-04-12 02:00:00;0,0
2026-04-12 03:00:00;0,0
2026-04-12 04:00:00;0,0
2026-04-12 05:00:00;0
2026-04-12 06:00:00;0
2026-04-12 07:00:00;0,22
2026-04-12 08:00:00;0,38
2026-04-12 09:00:00;0,3
2026-04-12 10:00:00;0,64
2026-04-12 11:00:00;0,76
2026-04-12 12:00:00;0,47
2026-04-12 13:00:00;0,32
2026-04-12 14:00:00;0,44
2026-04-12 15:00:00;0,32
2026-04-12 16:00:00;0,19
2026-04-12 17:00:00;0,08
2026-04-12 18:00:00;0,01
2026-04-12 19:00:00;0,0
2026-04-12 20:00:00;0,0
2026-04-12 21:00:00;0,0
2026-04-12 22:00:00;0,0
2026-04-12 23:00:00;0,0
