Zeit;Verbrauch
2022-06-21 03:00:00;0,037
2022-06-21 04:00:00;0,183
2022-06-21 05:00:00;0,333
2022-06-21 06:00:00;1,01
2022-06-21 07:00:00;1,673
2022-06-21 08:00:00;2,456
2022-06-21 09:00:00;2,768
2022-06-21 10:00:00;1,801
2022-06-21 11:00:00;2,463
2022-06-21 12:00:00;1,656
2022-06-21 13:00:00;2,233
2022-06-21 14:00:00;1,677
2022-06-21 15:00:00;1,297
2022-06-21 16:00:00;0,856
2022-06-21 17:00:00;0,274
2022-06-21 18:00:00;0,032
