Zeit;Verbrauch
2015-01-09 00:00:00;0,0
2015-01-09 01:00:00;0,0
2015-01-09 02:00:00;0,0
2015-01-09 03:00:00;0,0
2015-01-09 04:00:00;0,0
2015-01-09 05:00:00;0,0
2015-01-09 06:00:00;0,0
2015-01-09 07:00:00;0,0
2015-01-09 08:00:00;0,0
2015-01-09 09:00:00;0,155
2015-01-09 10:00:00;0,172
2015-01-09 11:00:00;0,166
2015-01-09 12:00:00;0,142
2015-01-09 13:00:00;0,126
2015-01-09 14:00:00;0,131
2015-01-09 15:00:00;0,147
2015-01-09 16:00:00;0,148
2015-01-09 17:00:00;0,134
2015-01-09 18:00:00;0,098
2015-01-09 19:00:00;0,0
2015-01-09 20:00:00;0,0
2015-01-09 21:00:00;0,0
2015-01-09 22:00:00;0,0
2015-01-09 23:00:00;0,0
