Zeit;Verbrauch
2015-01-26 00:00:00;0,0
2015-01-26 01:00:00;0,0
2015-01-26 02:00:00;0,0
2015-01-26 03:00:00;0,0
2015-01-26 04:00:00;0,0
2015-01-26 05:00:00;0,0
2015-01-26 06:00:00;0,0
2015-01-26 07:00:00;0,0
2015-01-26 08:00:00;0,0
2015-01-26 09:00:00;0,719
2015-01-26 10:00:00;0,797
2015-01-26 11:00:00;0,771
2015-01-26 12:00:00;0,659
2015-01-26 13:00:00;0,586
2015-01-26 14:00:00;0,607
2015-01-26 15:00:00;0,68
2015-01-26 16:00:00;0,687
2015-01-26 17:00:00;0,62
2015-01-26 18:00:00;0,455
2015-01-26 19:00:00;0,0
2015-01-26 20:00:00;0,0
2015-01-26 21:00:00;0,0
2015-01-26 22:00:00;0,0
2015-01-26 23:00:00;0,0
