Zeit;Verbrauch
2018-12-28 00:00:00;0,0
2018-12-28 01:00:00;0,0
2018-12-28 02:00:00;0,0
2018-12-28 03:00:00;0,0
2018-12-28 04:00:00;0,0
2018-12-28 05:00:00;0,0
2018-12-28 06:00:00;0,0
2018-12-28 07:00:00;0,0
2018-12-28 08:00:00;0,0
2018-12-28 09:00:00;0,262
2018-12-28 10:00:00;0,291
2018-12-28 11:00:00;0,281
2018-12-28 12:00:00;0,24
2018-12-28 13:00:00;0,214
2018-12-28 14:00:00;0,221
2018-12-28 15:00:00;0,248
2018-12-28 16:00:00;0,251
2018-12-28 17:00:00;0,226
2018-12-28 18:00:00;0,166
2018-12-28 19:00:00;0,0
2018-12-28 20:00:00;0,0
2018-12-28 21:00:00;0,0
2018-12-28 22:00:00;0,0
2018-12-28 23:00:00;0,0
