Zeit;Verbrauch
2023-07-26 00:00:00;0,0
2023-07-26 01:00:00;0,0
2023-07-26 02:00:00;0,0
2023-07-26 03:00:00;0,0
2023-07-26 04:00:00;0
2023-07-26 05:00:00;0,094
2023-07-26 06:00:00;0
2023-07-26 07:00:00;0,268
2023-07-26 08:00:00;1,534
2023-07-26 09:00:00;0
2023-07-26 10:00:00;0,003
2023-07-26 11:00:00;0,758
2023-07-26 12:00:00;4,375
2023-07-26 13:00:00;2,08
2023-07-26 14:00:00;1,05
2023-07-26 15:00:00;0,45
2023-07-26 16:00:00;0,23
2023-07-26 17:00:00;0,42
2023-07-26 18:00:00;0,26
2023-07-26 19:00:00;0,06
2023-07-26 20:00:00;0,0
2023-07-26 21:00:00;0,0
2023-07-26 22:00:00;0,0
2023-07-26 23:00:00;0,0
