Zeit;Verbrauch
2023-07-18 00:00:00;0,0
2023-07-18 01:00:00;0,0
2023-07-18 02:00:00;0,0
2023-07-18 03:00:00;0,0
2023-07-18 04:00:00;0
2023-07-18 05:00:00;0,202
2023-07-18 06:00:00;0,199
2023-07-18 07:00:00;0,414
2023-07-18 08:00:00;1,731
2023-07-18 09:00:00;0,179
2023-07-18 10:00:00;0,018
2023-07-18 11:00:00;0
2023-07-18 12:00:00;0
2023-07-18 13:00:00;0,082
2023-07-18 14:00:00;0
2023-07-18 15:00:00;0,72
2023-07-18 16:00:00;0,523
2023-07-18 17:00:00;0
2023-07-18 18:00:00;0
2023-07-18 19:00:00;0
2023-07-18 20:00:00;15,649
2023-07-18 21:00:00;0,0
2023-07-18 22:00:00;0,0
2023-07-18 23:00:00;0,0
