Zeit;Verbrauch
2025-01-22 00:00:00;0,0
2025-01-22 01:00:00;0,0
2025-01-22 02:00:00;0,0
2025-01-22 03:00:00;0,0
2025-01-22 04:00:00;0,0
2025-01-22 05:00:00;0,0
2025-01-22 06:00:00;0,0
2025-01-22 07:00:00;0
2025-01-22 08:00:00;0,065
2025-01-22 09:00:00;0,21
2025-01-22 10:00:00;0,4
2025-01-22 11:00:00;0,25
2025-01-22 12:00:00;0,37
2025-01-22 13:00:00;0,2
2025-01-22 14:00:00;0,18
2025-01-22 15:00:00;0,27
2025-01-22 16:00:00;0,06
2025-01-22 17:00:00;0,0
2025-01-22 18:00:00;0,0
2025-01-22 19:00:00;0,0
2025-01-22 20:00:00;0,0
2025-01-22 21:00:00;0,0
2025-01-22 22:00:00;0,0
2025-01-22 23:00:00;0,0
