Zeit;Verbrauch
2022-09-26 05:00:00;0,076
2022-09-26 06:00:00;0,078
2022-09-26 07:00:00;0,251
2022-09-26 08:00:00;0,43
2022-09-26 09:00:00;0,386
2022-09-26 10:00:00;0,996
2022-09-26 11:00:00;1,158
2022-09-26 12:00:00;1,024
2022-09-26 13:00:00;1,186
2022-09-26 14:00:00;0,846
2022-09-26 15:00:00;0,216
2022-09-26 16:00:00;0,042
